,id,imdb_id,title,recommendations
8985,6309,tt0790665,Flood,"[283596  41590  11910   2143  57019  31943   2195  33851  19621   1783
 390422   1815  47115  12647  70709  37943  30624  14476 162215  46217
  29182]"
8986,8071,tt0069398,Tout Va Bien,"[ 36140  51205   2786  70461   4781  51808   4948  52713   4710  43006
  43100  50268    266  84119   8074   8073  60859 105572   3426  80677
   1629]"
8987,42225,tt0076517,Padre Padrone,"[ 42130  42269    293  13536  21311  32526  48139 266102  38019  52323
  36614  48149  68309  25773  55680 360814  14066   8967  60662  29911
   3526]"
8988,689,tt0073800,The Travelling Players,"[ 47795 114645  40739 114570  37952  48580  56179 111988  11422 256962
  22905  50849 124963 449758    633   3012  25037  43824  37684  18780
 153397]"
8989,22774,tt1176244,Valentino: The Last Emperor,"[ 46105 117142  41647 279634  99600  85047   4494 185476  51735  47715
 168379 253333  24475 193645  30363  10451 365187 111836  25626  56500
  80215]"
8990,47576,tt0063291,Memories of Underdevelopment,"[ 59444  43775  18503 327749 118624  24223  36298  12527  50030  84071
  10268  27361 340481  20069 223365  32015 242828  11023  69872  20813
  77744]"
8991,19994,tt1131734,Jennifer's Body,"[246403  79896 260001  65416 287903  23437  16538  41759  39578   9976
 205724 308032  61035  27381  76234  63350 269149 383535 279588  13173
  41630]"
8992,11323,tt1130080,The Informant!,"[119675 109421  16375  55725  12834  10220   8281  10117 104505 425591
  39538  29451  11975   9454 290250  88818 396920  21571  38842  77930
  77280]"
8993,42762,tt0116533,Hillsborough,"[364833  23750 376812 192133  41160  22279   9878  44308  59065  13641
 338546  49299 124972  93892  47282   1833 102855  19996  75861  33159
 332356]"
8994,37317,tt0048691,The Tall Men,"[ 46757  56624  24881  47350 270005  20942  40085   1712  18721  40490
  38611   6610 338766 225285  38765  36612 329833    576  25506 285783
  61370]"
8995,25900,tt0041954,Tension,"[ 28296  10896  25736  10322 176734  31593   8896  61462  16227   4147
    521 181564  84496  28304  29117  13536 102362  19171  73027  26234
  64124]"
8996,29134,tt1190858,Amreeka,"[157380  45595  17925  12473  56418  79031  19026   2447 102292  82405
   4519   7860  49578  22238 157823 125945 342737  11876  44087  18770
  50849]"
8997,18501,tt1034032,Gamer,"[  1946 133977  30379  45572   2080  40041  45169 362583  78432    605
 331592  10881  19901 257344   7551  56780  65118  44912  27150    180
   8765]"
8998,26367,tt1385912,I Can Do Bad All By Myself,"[239562  62008 103370  15670 380124 175555  16781 239650  16710  51017
  17202  35688 340027  12771  97006  15450  16186 210577   1968  16555
   8220]"
8999,114618,tt0053455,The Wreck of the Mary Deare,"[ 99372  13210  29715  21219  43626   2965   1815  44043  20324 214717
   8336  46884  51947  60489  27079   2102  36194  22314 109175  10425
  36583]"
9000,36703,tt1339268,Beeswax,"[ 40769  99600 172149 294132   8357     82  78568 321640  14310  10451
  42750  46105  95136 279634   4494    452    618 121598  57256  51735
  15584]"
9001,46768,tt0064073,Conspiracy of Torture,"[ 49361 110823  76198 114324  42395 251981  71662    307  18256  46521
  59201 258322 192102  29263 105768 324807 383064 234868  37920 336660
  31078]"
9002,22536,tt0762073,Thirst,"[315439  11423 242452  58959   4689  50090   2015  24037   2440   1416
 204260 363579  54659 335640  15067 256316 257331  51608  64792 104176
 116227]"
9003,22326,tt1188998,Forbidden Fruit,"[ 65771 121493 379335  27458  24955 266044  56440 287486 310001 100975
   8951  77280  19703 169091  88478   4204 214217 356200  88641  60202
  57781]"
9004,25643,tt0899106,Love Happens,"[ 13243  10449  32076  66043  85652 274870  28320  53905   8336  41927
  17127  26506  42852 334531  28553 110598  96716  22971 257975  12165
  78318]"
9005,29963,tt0810784,Bright Star,"[  4441 116014   6620  44054  41927  15143   2891   4517   9784 285848
  36834   8291  21355   4927  22067   9499  16659 140443 124460  50043
   7548]"
9006,26500,tt0374279,Turn Left at the End of the World,"[412205  15084  31906  24807  33682  85548   4998   1632  47817  85941
  16345  39695  37822  11067 129251  40454  14163  56167  56897  47907
 441881]"
9007,40225,tt0381104,Confidence Reigns,"[ 11673  20072   2029  34013   1826  33489 122083  54971  10051 320003
  77280   4180  62134 253944  72655 266537  27012  43689  10227 173541
 314402]"
9008,25532,tt0479354,Chronicle of an Escape,"[351809 115173  14572  38238   9990  26578  57019  11928   1653  32526
  97630 394374   1266   2275  15837  58865  26830 133458 259557  31223
  16147]"
9009,16194,tt0996966,Not Quite Hollywood,"[194537 125336  59333 313511  38868 130002  66150  16149  36443 124837
  46105 282041  36947  44345  23116  94623  42124 188421  23626  99332
  23368]"
9010,62396,tt0047582,3 Ring Circus,"[ 39015  43259  28333 123961  18331  52122  42581  53441  38773  99377
  24062  33754  44823 102195  62804  15787  43317 173541   3080  58182
  10910]"
9011,18974,tt0053882,The 3 Worlds of Gulliver,"[ 11708   1265  56931  31916  50201  43752  38251  31638 274060  12335
   8491   5147  14361  26787  33714  16081  11335   6646   1865  66568
  14628]"
9012,64450,tt1423592,Kinatay,"[ 98203   7873 219435  10220 340481   5482 108312  56440  11088 331110
  31640 128241   8512 356200 339988  42084   2442  54561  50030  11846
    912]"
9013,25112,tt1153690,Ballast,"[ 84690 397415 293768 382614  14607  31018 167810 112054  55903  71395
  25795 139567 160118  16768  31692 377985 384683     99  17041  53654
  44629]"
9014,20178,tt1262981,World's Greatest Dad,"[ 20762  74308  11099  20211  12839    207  16664 110553  75262   7095
 142499 198287  46924  30653 113175  64688  36249  88641  26823 349176
  95140]"
9015,67612,tt0058006,"Black God, White Devil","[ 74349  76816  72560  59990  31273  31692  98525  18079  57811  56364
  69069 206563  99600  11414    618  41343 115162  16276  82939  36662
  13041]"
9016,25050,tt1087578,Still Walking,"[374671  19413 121317  14597  37920  79212 129609   8776  47365 353725
  62883 111815 177945  77434 127916  71181  14455  25781  60389   1552
  36895]"
9017,43360,tt0045034,Le Plaisir,"[ 78475  74938 110573  27030 166883 122023   3520  37454  35712 117500
  13641  98969  65646  19976  10575 120972  14533   1719   1560 132166
 156235]"
9018,41053,tt0050870,Pyaasa,"[ 53767  70366 258751 121088  64882 207937  13701 122023  24420  38225
  14061  20622  58051   6520  10297     13  38167 381255  33146   1539
  20027]"
9019,54563,tt0057336,"Muriel, or the Time of Return","[  4024 160118    255   4481  55903  46786 132725  42513 117500  21135
  56440  44099  26955  16204  27112  52991 353898  14226 340481  43394
    655]"
9020,76636,tt0073915,Xala,"[ 97029 124083  11846  44664   2755  15436  64450  25335  98557  10427
  10660 146132  51511  35964 119617 114284  13041  71839   8745  53486
 252981]"
9021,22074,tt1232207,Capitalism: A Love Story,"[352208  27827   2359  13516  13195   1430 320882  82966  35076 142106
 128154 373451 384894   8336 217316 106006  27079  13576  15148  15163
 381024]"
9022,38670,tt0064300,The Five Man Army,"[ 28368 132166  12608  72843  46570  28304   6644  13299 119926  48464
  40885 290098 173638 278621  88478  44853 121401 136074  12758   9807
  29224]"
9023,22717,tt1084972,Wanted,"[ 19621 249070 346808   1441  10428  13988 267860  14979  39349  36586
  28699  11258  60631  80389  94348  37710   1995  22314   3013  15071
  38950]"
9024,12573,tt1019452,A Serious Man,"[120942 253344   6963    290  20324     13  55130 270487  11934  15148
  68812  47952  39800  10896 142106  12310 283201   4475 116014  46889
  10322]"
9025,28053,tt1174730,City Island,"[  9700  77434  14306  15824   8951  60389  29339  21252    552  61934
 111815    989 134477  60422 291375  46732   4475  27983  36895 335392
  24446]"
9026,24869,tt1071804,Ink,"[ 34203 144288 305127  41536  81188 116711  62931   9738   6436 334298
  38828 297291   1250   9947  14539  74289  10195 127585 297762 113916
    122]"
9027,24561,tt1010055,Yatterman,"[ 36223  34203 189215  44969  24603  30379  13637  32067  10117 461805
   9696  11315  57544 113119  45380 305470  16911  43898  44963 128169
 334298]"
9028,14476,tt0856778,Clubbed,"[14575 13641 21219  9869 57019 62630 32159 22314 75745 26225 33851 19621
 25563  1815 64690   832 12647 70709 61925  2112  9882]"
9029,39506,tt0059715,Story of a Prostitute,"[ 28966    770  10846 284689  30302 113456 119926  61686   4476 350555
   1628  36709   3060 392271  26933 332270  22093  38360  23567  40211
 258751]"
9030,22798,tt1172233,Whip It,"[ 11495  78698   8008 290762  47874  11091  19754  11431    141  26171
  41282 232672  11853  43132   9454   1950  11355   9716   4912   4912
   4912]"
9031,23082,tt1058017,The Invention of Lying,"[339792 355008  12797 145220   2270  49012  80659  96238 409536  70585
  12556   9583  81871  85729 252067  10096  79221 258755  45019  45145
  29610]"
9032,62635,tt1286798,Unmistaken Child,"[   113  71721  25908  85350  46105  37284  56500  41647   4494 106629
  86576  34024 230722 185476 279634 286519  56816  71771  16095 210737
  41402]"
9033,28665,tt1016075,Fame,"[ 64688  65218  28665  12839  16664 142499 110553  74308  61462 243684
  20762  85685  39934  95808   9261 257568  68529  25934  63568  23943
   1646]"
9034,26688,tt1232783,Sorority Row,"[ 20126  16938  99261  11601   7183 203186  27439  27431  43089 373541
  29143   5237  40261 391626  11033  43751  43931  86597  40387  71373
  82657]"
9035,22787,tt0365929,Whiteout,"[   521    320  19380  38560 395834  15714   7485  12201  12395  18591
   5765   3432  14566   9913   9785  94348 161321  11092  72074 158967
   2043]"
9036,4786,tt0405393,Rudo & Cursi,"[  1391 398137 351065  16803  50646    300   4599  45156 241882  97038
   1793  37715 243919    542   8280  37165  25781  15953   2612  14160
  41961]"
9037,24684,tt1174732,An Education,"[ 13574  15285 157386  24985  13008  12783  90369  64584 133575  24584
  50435 290762    696  14753  62768  19173   8272  11671  14326 258751
  10995]"
9038,63978,tt0086542,Life Is a Bed of Roses,"[ 24170  37842  92572  61560  81775   2817 186629   4024  24188  64225
   4781  65218  16664  45695 103717  29538  54563  82368   2455  65480
  62978]"
9039,11156,tt1035736,Coco Before Chanel,"[ 60608  47953 206408  99579  62116  38984  17960  81342  37842  10086
  24475  66775 283701 332794  63709  18955  44947   4204    194   9030
  85870]"
9040,44054,tt0881934,The Killing of John Lennon,"[ 17263 331190   3594   3057   3057  52999   2255  99330  26723  15640
 301339 345235  64353  12312  10934  52841   9489 107978  29963  25757
  18900]"
9041,18710,tt0072761,Capone,"[ 33665  32040  52105  52109 129517 259695   5473   9972  27079  43051
  29193  10734  23916  18588  35956    117 121604  69014   4931  16839
   9040]"
9042,19899,tt1078940,Couples Retreat,"[  9767   9870  41556  38317  26555  32666  41210   7326 291264 109431
  31674  24113  32330  38031  21148 157375  37272  81871 103260  59499
 294098]"
9043,23706,tt0881891,All About Steve,"[109439   9675  64882  45243  12890  19724    559 319389  82693 274167
  20648 121088  26949 283995 143240 272878  38317  15421 109445 168361
   1639]"
9044,11807,tt1093370,Jab We Met,"[390437 209410  44978  19637  40001  20145  83903 259720 120942  95482
 206155  61348 376047  61477  41901 338065   4962    552  20929  40969
  12608]"
9045,17622,tt1097643,Fifty Dead Men Walking,"[207933 285783  83542   8065  58102   4688    424  80274   1058   8080
 116345 195590  11324 228968   1422  15935  10531  34732 184125   9703
  49805]"
9046,23966,tt0896534,Deadgirl,"[ 20762 110553  16664  12839 100024  34193 388256  64688  65218  84907
   1698  70448  40929 339994 293828 297186  95140  51122  26823  19052
 160234]"
9047,188858,tt0477331,Lola,"[ 32319   9065  42226    265  65002    661  29445   4955  50722  42254
  55562  35227  11627  10310  70806  45560 154718    777  58166 122487
 377263]"
9048,43902,tt0024991,Cleopatra,"[77915   396 37222 64679 85765 12617 26175 65488 31561  4518 31526 16081
 94529  2899 10841   871  3547 25673  1712 86059  9314]"
9049,4734,tt0103190,Van Gogh,"[  9493  14726 377275  55309  79070  11873  77936   9464  46717  49696
 112198 270919 107767 314402  15362  47186  13635   1772  11673  48778
  26286]"
9050,42678,tt0034175,The Shanghai Gesture,"[ 26286  43779  77864   1985  48127 147886  29117  73952 360551    910
  47794  31527   5279  31701  27622 119001   9573  83665   5998  29193
  18681]"
9051,44334,tt0044103,The Tales of Hoffmann,"[ 19542  27112  20648  16174  69422  43862  15598  53296  86231  16353
  28162  22067  50030 109970 125835  43792  13763  43199  84050 261246
  33345]"
9052,42537,tt0019558,The Wedding March,"[ 35227  70806   1405  53230    599  48127 259720 218305 122047  19114
   4955   2813  42638 114324    777  64442  41764  51822   4285  60216
 118872]"
9053,16523,tt0386117,Where the Wild Things Are,"[   492  49519  29825  38084  81556 344656  31459  10443  19345 109424
  43687 130747 238215  55144  20316  41003  18500   8224  38376    179
 167153]"
9054,46931,tt0459913,Georg,"[260969 424634 192133  60191  16769   3087 413588 140008  11450  39286
 316000  12513  13763   5123  15765  77280  41187 172149  22279 135161
   5071]"
9055,67062,tt0062352,Entranced Earth,"[136437  68173   8440 258521  14421  82745  13072  24243  14394  88237
  47448 267457 118998  42148 126969  28525  11703  55551  76816  43925
   8902]"
9056,59239,tt0054073,The Cloud-Capped Star,"[ 86303 167494  60567 166798  93164  44978  79212  37920  60389  87992
   1552 231401  29339  36895  49680 338065  63964 142106  77434  43937
  47365]"
9057,85927,tt0073166,India Song,"[   255   4254  11421  14883  27112    144  31179  84050  14118 357540
 125835  70916  42513  27952  13641  15598   2457 106136 128154 161795
  11403]"
9058,29124,tt0780524,Get Thrashed,"[276833  19105 215042  11401 173210  10186  82676  91950  85472  74239
  53344  87387 257614    279  34113 137563 115810 214250 130593  15934
 253336]"
9059,44630,tt0075627,Aces High,"[ 66775  18780  11422   4820  19996  52859  47435 449758  50849 284689
  72431  28093  16121 130633  64735  63186  35939  70804  29032  18884
  25037]"
9060,43990,tt0097782,Lost Angels,"[ 47794  38629   2355 281291 102812  18355  28320  10863  19583    651
  31010  40841  11372 131631  11583  36763  15414   1793 153652  58028
  16619]"
9061,3513,tt0126388,Legionnaire,"[  9091  11667   9924  13672  20411  10222 256687   9103   9399  19277
 137859 449503  25388 146631  24411  16436  10861  32286 127521   8831
   2019]"
9062,12572,tt0808399,"New York, I Love You","[336029   9261 414977 283698  98125  14030  38357  22073  79521  10564
  45156  16980  81462  13818  77332  20096  36236  60225  12435 121636
    401]"
9063,22803,tt1197624,Law Abiding Citizen,"[  1538   7270  41952    155   3432     82  10650  46027  11329 337339
  34496    820 242065 300672  21179   4836 339692  68812  13250 324150
  76121]"
9064,180576,tt0105256,Rich in Love,"[ 10688   7972  21291 103198  41774  98545 253626  25927  13765  54663
  12227  52772  99826  46732   8324 312669  45019  85058  35694  38731
  10537]"
9065,33806,tt1075110,The Misfortunates,"[137182 330697   4599  74447  85956  15957 103758  60775  17845   1793
 438081 253270  21488  42986 306547 143380   8951  53284   8281  13646
  93091]"
9066,8915,tt1129445,Amelia,"[203766 326285  42040  45129    421  16839  42291 271706  96631   5353
  55347  11194  17761  31681 121640 316000  37749   6023    480  14326
 322487]"
9067,19904,tt0814335,The Stepfather,"[ 31142   8896  44414 128073  33592 121401  11596  29968  76785  56669
 286372  71945  32612 257093 216203   3093   9079  11343  20321 136074
  24197]"
9068,120518,tt0098283,See You in the Morning,"[ 53780 114081   4281  80844  84087  16520  30302   9079 109970  59424
 110420  10436  46941  14843  31304  87204  36672 381418 253251  32488
 258751]"
9069,19918,tt1186370,Spread,"[253251  37517   8976  10357  10741  12090  78133  43997  21474 110972
  14887  15186 339077  47045  14976 317954 254952   5002  72317  42537
 419700]"
9070,24056,tt0471041,The Tournament,"[ 11880   2143  51620 353879  41084  36643 283596    924 102629 353491
  27769   1946   4911  26198  28498   1783  11457 112969  13059  35908
  32924]"
9071,23512,tt0926380,The Boys Are Back,"[ 11457 308418  42328 112054  13466 183894 371462  41852  14226  18425
  11313  17139  12432 157827   3935 160118  96631 101307 200549  27740
 199072]"
9072,54154,tt0064386,5th Day of Peace,"[ 64735  25037  50849  21735  48580  30298  40739 449758  16121 130633
  33336  22905  13922  63186  21335  84285    777 284689    143  11422
  17360]"
9073,85763,tt0057813,The 7th Dawn,"[ 64735 449758 278730    667  35580  83099  18780   1566 130633  62678
  60285    387 407518  43048  15770  29032 145909  25037  16284  13321
  19382]"
9074,51619,tt0044446,The Sound Barrier,"[ 10568  68309    907 184795  24786  47952  64129  65488  28093  46995
 119926  17044 182756  51426   3060  24584  52440   9664  22971  31906
  28286]"
9075,97029,tt0077309,Ceddo,"[125700 124083 128395  39504 103203  76636  11422  63186 114324  13507
  23717  72996   8929 156141 165300  42567 284689  10479  70804  53128
  49578]"
9076,71041,tt0052295,The Tiger of Eschnapur,"[ 70555    560  24003  12206  78507  54419  22404    905 281957 119273
    535 266102  28410    832  44043  17136  24016   3007 332936   8328
  39042]"
9077,54419,tt0021409,Under the Roofs of Paris,"[156326 120942 253251  66436   8488  31514  11777  89187  28665 258751
 114790 209410 119273  58051  14118  20364  52772  43491 379335   8463
  15019]"
9078,89681,tt0063084,The Hour of the Furnaces,"[ 25783  44321  97414  72711 127880  12124  61411 318033  16070  42997
  38643  25112   1430  59974  54148  41264 321109  75000   8818 112234
 115810]"
9079,42788,tt0056371,Before the Revolution,"[ 77936  73582   7088 253251 103740  60994  52589  45602  12579  11036
  82327  49035   1689  21135  43195 171229 118289  14553   8906  11659
  10171]"
9080,8926,tt1224366,Afterschool,"[308032  60422  71859 253161 254302  28053 329865  84892 391757 333386
 215931  29117 320293  87492  21489  72432 245916 125623  16019 316000
 300672]"
9081,24392,tt1391579,The Dark Lurking,"[  9457 173897  26656 399894  27150  13256  69075 168098  38541  13059
 338676  25021  28774   9599    170   1551    876  26912  22899  13025
 278706]"
9082,2973,tt0014646,Aelita: Queen of Mars,"[ 10061  25259  10357  78133  32042  49299    561  35791  38643 246133
 337154  82857  60489  12101 317954  71110  87101  44943 266639   2107
    169]"
9083,22947,tt1193138,Up in the Air,"[ 10316   2319 108614  82134 209406   7326  55738   4942  49478 415766
  26602 120292   4912   4912   4912   4912    182 152760  19844 291264
  50875]"
9084,168607,tt0455940,Expo Magic of the White City,"[ 13754  19703  16007  22492   8884    909 319073    475  33126 271331
    252  21629  11558  76825  51352  80169 220494  94623  36133  25757
  42604]"
9085,47430,tt0099949,Korczak,"[ 13614   4966    511 149511   4202   8996    424  11422 209385  94527
   5055   8929  64735 406449    224  13506  10479 143800  13752  53774
  14968]"
9086,234937,tt0906743,Forever,"[  9837  37588   7973  59974 110903  20431 321974  41762  51352  77334
  30576  84342  33339  18591  47105 130638  25630  59733  74239 130824
  22984]"
9087,26191,tt1100048,35 Shots of Rum,"[ 36492 104634  47143  70736  62522  55730 179109  37176  87204  13432
  44009  33481 149155  31016  64900  11313  67772  44129 278718  39934
  24525]"
9088,49167,tt0260688,Ali Zaoua: Prince of the Streets,"[293262  17478  29211 376812 134908  86997 121791  37103  69903  32142
  25950  42323 214041  27953 413882 148031  63585   1725  93939   5123
 133396]"
9089,71171,tt0048919,23 Paces to Baker Street,"[ 10576    793   2252  13942  22527   1835  78256  49981   3432 190945
    573   1847  49844 219645   7485   9959 115565   2043   5955 283521
  12395]"
9090,84089,tt0465737,"Maradona, the Hand of God","[ 59853 412093 283707  15460 134096  43429  29272  75562  53648  11216
 127702   4921 356758  11659  31223  97548  22454  14462  85543  65749
  43432]"
9091,31021,tt0480163,The Collector,"[397837   8271   5279   5335  15912  32033 135210  24073  11093  60708
 129564  45205  84319  27331 215373 271919    445  18612 206197   2047
  36226]"
9092,22447,tt1130088,Is Anybody There?,"[  7988  33511  26655  13195  33228  48958 209415  69065 136074 220124
  26652  28943  62143  27480  78604   1278 298158  13560  50225  41402
  56816]"
9093,43893,tt0026725,Les Misérables,"[132654   4479  67532   4517   4412  45069  57709 193380  11400 407448
  82695  69775   8665  10424   4518  12623  65646    424   7291  27448
  48211]"
9094,65403,tt0100879,Vital Signs,"[131957   1412 224087  28029  67307   8090 115373  28033  20857 167262
   7520  17190  85328    696   2148  14326  10934  20813 128154  39233
  13563]"
9095,13576,tt1477715,This Is It,"[106006 373451 127509 352208  27827 320882  22074  70342  20227  37609
 417320   2359  15300  35076 223195 353311  13195 384894  16135  18658
  36807]"
9096,28422,tt1128075,Love Exposure,"[120942  36614 256962 253251 320910  13196  30709  14118  15019    870
  14313  47952   9583  70489 105833 258751 114790  11091  21210  29538
 209410]"
9097,108021,tt0106661,A Dangerous Woman,"[ 24016  31618  11013  70736   3640  14057  17496  10445   3469  57103
  14922  10896 116014 132725  41927 110598  25520  48482   2266    141
   9613]"
9098,1697,tt0780180,Grave Decisions,"[ 67323  14407   8948  36113 206018   7510  17403  12121 184819    457
 319632  46636  17008  13825  21030   2755  42986  81312   3007  25659
  46786]"
9099,38680,tt0060048,40 Guns to Apache Pass,"[ 78550  66488  16514  94176  85514 391757   2055 389425  34461  22074
  40041 352208  15148  73515  32560   8336  17660   8452  19415   6643
 384894]"
9100,24418,tt0450405,Cirque du Freak: The Vampire's Assistant,"[ 11968 293167     18  46529 314405   8068   9593  29377   4923   2312
   5919 146198  26682  71859   8850  43960 291356   8987   8052  19736
    494]"
9101,22821,tt1300851,The Boondock Saints II: All Saints Day,"[  8374  10668  16617  10598  25941 319910 190955  21219  41283  78504
  66193   1815  43549  18394 119283  12088   2140  12612   3515  27418
  12647]"
9102,22800,tt1213585,Good Hair,"[  9776 284296   3132  41120  13636  10952  12610   1832 109418   9291
  29461  59930  12094 360283  12121  23626  79781  53344  21542 265330
  21784]"
9103,14968,tt0475783,Welcome to Dongmakgol,"[ 33611  21335 284689  25037  79553  47435  64735  11422 449758  13752
  70804  50849  23609  62678    633  19996  72996   5925  10364  12660
  46614]"
9104,37767,tt0079839,Fun Is Beautiful,"[ 23273  37768  38327  62491  36298  44933  37775  37777  23509 379873
 179144  22728  58219  20069  38271  20648  16353  58613  50030  47245
  55347]"
9105,30431,tt0974014,Creation,"[287426  11788 353326   4556 261246  14061  24747 102639  37722 101185
  14118  14073    522  76203  26165  18776  13506  16132 373472 120942
 117142]"
9106,38984,tt1023441,Coco Chanel & Igor Stravinsky,"[ 11156 144595  89488  37272  35265  24475    156   9483  11328  33710
    350  28387  65550  12435  12708  61686 126108  91261 196324  41602
  25041]"
9107,14834,tt0795438,Not Easily Broken,"[ 20322 109251  24397  72570    102  21657  12220    313 339927 105833
  26990  11086 182756  48598 292264  62008  33809  59861  62522  38295
  67660]"
9108,53263,tt0188160,Price of Glory,"[   858  18647 114719  20064  42128  75579 245703  56295    542  10687
  38019  20003  15824  36614  16052  10234  56601  53524 198795 127916
  38191]"
9109,70555,tt0052924,The Indian Tomb,"[ 71041  37025  86955  24016  48127  26175  24003   5201  29267 105833
   6844  82103  65994  12206  24073  11876  22584  11300   2160   1262
  58902]"
9110,63401,tt0062663,L'Amour Fou,"[ 65707 156015  55853  63327  27019  62978  46978   4593  12422   8075
  66135  46335  60531   1278  59484  39978   8281  64225  33491  49035
   1675]"
9111,84273,tt0019286,Storm Over Asia,"[  3175 110465  24965  36730  26652  55823  88558  84642  47952  43869
 202239  43443  33124  77051  40394  57834  69848  33157  58902  14134
  42783]"
9112,836,tt0057654,Barren Lives,"[ 86234 146075 231401  51352  10817  44978    527  50066  29339   1552
  31459 162934  82708  80521  37920  60389  61578  10451  11960  47694
  42116]"
9113,17979,tt1067106,A Christmas Carol,"[ 49483  11395 200549 273106  48186  79818  42040  52660  68555  11910
  18098 127916  14499  68591  69266   7988 101307  24446 178541 335392
  14241]"
9114,43370,tt0044860,The Lusty Men,"[  5927  27203  35284  61391  26761 106017  15876 114083  45520 274857
  27105   6644  26036  18612  28575  11422 109258  44098  46623 103205
  65787]"
9115,94638,tt0024402,Outskirts,"[ 47435  50849 130633 284689  21735  35939  27367  38360  49578  48580
  62678 449758  16121  70804  11422  25037  83444  31432  87992  63186
 151068]"
9116,105077,tt1286130,Battlestar Galactica: The Plan,"[ 13199  10725     78  57656  29154  47942  21997 283995  86975  47260
 172542 339530 334538   8373  56179  41368  93511  42040  16052 101660
  41073]"
9117,53767,tt0052954,Kaagaz Ke Phool,"[ 41053  70366    917  51735    452  11445  49914   2438 429070  39061
   4494  99600    618 103785  41647 112336 121598  43805 279634  19625
  11450]"
9118,4475,tt1134629,The Private Lives of Pippa Lee,"[  9784 312669   4104     13 116014  14118    162   6440 120942  79728
  13346  14057   4927  41774   4254  18169 339397 253251  41843   4587
  14072]"
9119,19851,tt0758751,Grey Gardens,"[ 25890  27265  33250  12186  52254  37718  45220  46473  14201  16204
  13432  38901  71662 136074   1829  48580  27679  25641 121401 294221
  86360]"
9120,24293,tt1054122,Goemon,"[ 36172  25875   6593   7840   2675   9945 221731  36243 204053  37711
  53875  24546 152760  19506  46623   1560  17658  19978 102780  10013
  40709]"
9121,14161,tt1190080,2012,"[  5126  47933  15767   9341   2164  38828  49521    435 101660 166424
 284052    876  70981  49013    607   5491  99861 146631 124111    602
  61984]"
9122,22825,tt0362478,The Box,"[ 40041 258075   1452  10163   2756   2072    679    698 105077 273271
  77444  27441 416688 286538   1551 140161  20695  23529  24249 345925
   2981]"
9123,8088,tt0913425,Broken Embraces,"[   267    219    140 121642 332872     64 115903 111708  11515  56810
  24134 111839     99  69851   5038  18033  73455   2470   2469   5852
   4507]"
9124,21581,tt1242845,Through the Mist,"[ 14201   4599  14160  14883 102855  28742  52254   2612  42291 191421
   4254 329241  84050  60278  76848  27952 110748 109264  20302 254375
 293091]"
9125,22824,tt1220198,The Fourth Kind,"[   846  70859  27709   1551  12994    782   2675  10329  12101   8836
   8338   1091  31676  43935 301228  19898    686  13811  11099 329865
  12476]"
9126,25793,tt0929632,Precious,"[212756 132363 232175  48109  84050 408203    542 255709  41961 142499
  10735  32395  10749 319986 331251 109455  13816  47525 333596 127509
  69016]"
9127,11699,tt1095217,The Bad Lieutenant: Port of Call - New Orleans,"[ 19727   8672  28028  11028  77365 360030  97367   2001  29185  13155
 360029  42881  57683  10060  13012  41183   7270  60917   7551 277237
   1250]"
9128,18239,tt1259571,The Twilight Saga: New Moon,"[ 24021   8966  50620  50619  14313  65488  19957 109970  41495 301875
  36709  16388  16176  20065  23169 339397    162  26175  16131  21355
  87506]"
9129,28089,tt0790712,The Messenger,"[ 75622  38191   4478  10158 284294  30618 300673  29355  14905    241
  20912 230266  69848   1630  18602  11821 333386   6687  28368  11517
  98644]"
9130,7860,tt1172963,Lemon Tree,"[ 97447  17925  63665 121791 215935 121640 282502 102292 128154  31927
  22238  45595    612  29134 412205  49168  24424   2755 261419 148636
  26682]"
9131,22832,tt1186367,Ninja Assassin,"[  9911 249070 337339   9615 209764 297721  18869  70436    393   9799
     82  44785    752   8292  32160 335640   9846  97618  20992  37835
  83788]"
9132,32511,tt1337051,"Police, Adjective","[392812   4921  19703  55151  46712  68556  50339 374475  56440 160118
  61578  36907  45098  12632  10424  43741  87481  82624  81527  20027
   8886]"
9133,121088,tt0459127,Efectos secundarios,"[258751  64882  16664 207937  41053   6615  58051   9375 122023  14118
  50203  51935 253251 243684 120942  12839 157386 283201  23367     13
   9058]"
9134,73501,tt0834941,A Plumm Summer,"[ 70104  13610   9837 128241  76094  10033  13466   4012  30942  63880
  20407   9422  41630   1644  33454  13696  18508  13523  24986 238458
  14499]"
9135,2261,tt0070902,Wattstax,"[185476  46105  56500  85472 223195 127853 104858  21921  42863 133441
 110748 371492  47105 329241  37925 285689  28219  38643  30055 177622
  59974]"
9136,9924,tt0462329,The Hard Corps,"[  9091   9103  11667  10222  20411 146631   3513  13672   8831   9399
  10596   2019  76163  19277  24411 449503  10861   9594 256687 127521
  28510]"
9137,30231,tt0087866,Oxford Blues,"[ 47952    451 112885  10802  11308  61416    524  30709  20813  39800
 228108 229328   9026  37563  13065  18169    994   2108  15059  17990
  42706]"
9138,33273,tt1242422,Cell 211,"[ 15865 166089 247182 321497  26864  77495  27605     82  80389  57019
  19277   1554  48573   8963 254024 344120 187028 316042 300983  78432
   2087]"
9139,20411,tt0783598,Until Death,"[ 24411   9091  10222  19277  13672 256687   9103 449503   9594 127521
  11667  10908 146631   9924  76163 184323   8831  10596   2019 122857
   3513]"
